Compound_name,Fragment,Insp_frag_found,dockedSMILES,fragSMILES,SuCOS_score,Avg_SuCOS_score
JAC-SHE-fc1-1,x1382,0,CC(=O)NCc1ccc(C(=O)N(c2ccccc2)c2cccnc2)[nH]1,CC(O)NC(C)C1CCCC(Cl)C1,0.38469129740528646,0.10898348598990507
JOH-UNI-abd-4,x1077,1,N#Cc1ncc(N2CCCOCC2)cc1-c1ncco1,NCC1CCC(N2CCCOCC2)CN1,0.4554143579182287,0.10046876043120859
ANT-DIA-b7f-1,x0072,1,CS(=O)(=O)NCCc1cccnc1,CS(O)(O)NCCC1CCCCC1,0.5259503400584672,0.11002646763185077
MAK-UNK-194-12,x0434,0,CC(=O)SCCNC(=O)C[NH2+]CCc1ccccc1,OC(NC1CCCCC1)NC1CCCNC1,0.48246266972077545,0.09486661009628415
VIT-UNK-6e6-1,x1392,1,Oc1cc(O)cc(CC2CC(CC3CC[NH2+]C3)C(C(O)CF)C[NH2+]2)c1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.6173166692237999,0.20895077674672535
MAK-UNK-1cb-9,x0195,1,CC(NC(=O)CCc1cccc(S(N)(=O)=O)c1)[NH+]1CCC(O)CC1,CN1CCCC2CCC(S(N)(O)O)CC21,0.4248598839340841,0.11443930464966148
PET-SGC-616-1,x0874,0,NS(=O)(=O)c1ccc2c(c1)N(CCNC(=O)N1CCCCC1)CCC2,NC(O)C1CCCC1C1CCSC1,0.44926062304436576,0.09710448831725965
RAF-POL-950-3,x0107,0,CCc1cc(C(=O)N2CCn3nncc3C2)[nH]n1,CC(O)NC1CNCCC1C,0.36636060677682636,0.06973626894361805
RAF-POL-950-11,x0107,0,CCc1cc(C(=O)N2CCn3nncc3C2)[nH]n1,CC(O)NC1CNCCC1C,0.36636060677682636,0.06973626894361805
VIJ-CYC-1a3-10,x0072,1,C=CC(=O)NCc1ccc(C(C)NC(=O)OC(C)(C)C)cc1,CS(O)(O)NCCC1CCCCC1,0.43134306661857025,0.13407917049032173
DAR-DIA-eac-27,x0104,1,CCc1cc(OC2CCCCC2)c2[nH]cc(C[NH+](C)C)c2c1,CC(O)NCCC1CNC2CCC(F)CC12,0.5328885309791439,0.12664298317078088
DAR-DIA-eac-13,x0195,0,CCc1cc(OC2CCCCC2)c2c(c1)c(C[NH+](C)C)cn2CC1CCCCC1,CN1CCCC2CCC(S(N)(O)O)CC21,0.41590134096259973,0.10560132944598645
DUN-NEW-f8c-13,x0072,1,CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccccc12,CS(O)(O)NCCC1CCCCC1,0.4509263869173536,0.147227776947657
GER-UNI-cfb-1,x0072,1,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,CS(O)(O)NCCC1CCCCC1,0.5092270923680242,0.15997536827236478
DAN-LON-a5f-8,x1386,0,O=C(CCl)N1CC2CC1C[NH+]2Cc1cccc(Cl)c1,CC(O)N1CCN(CC2CCSC2)CC1,0.5895059149139559,0.15661397282656628
VIT-UNK-525-3,x1386,0,CC(C)(O)C1CC(F)C(Nc2cc(O)cc(O)c2)OC1CC1CC[NH2+]C1,CC(O)N1CCN(CC2CCSC2)CC1,0.4389733142900585,0.19765397999393786
DAV-CRI-eab-6,x0748,0,CC(NC(=O)CCl)C1=CC(Cl)=CC2CC=NC12,CC(O)NC(C)C1CCCC(Cl)C1,0.5765208850379786,0.1437530866430707
VIJ-CYC-1a3-13,x0946,0,COC(=O)c1sc(NS(=O)(=O)c2ccc(CF)cc2)nc1C(C)(C)C,NS(O)(O)C1CCC(Br)CC1,0.4550217470441389,0.08352497059911773
MAT-CRI-b80-1,x0107,1,CC1=CN=CC1CN(C)C(=O)N1CCN(c2ccccc2N([O-])[O-])CC1,CC(O)NC1CNCCC1C,0.4856262909438376,0.13539869481777728
MAK-UNK-f24-16,x1412,0,CC(=O)Nc1cnccc1Oc1ccccc1NCCNC(=O)NC1CCCCC1,CC(O)N1CCN(C(O)C2CCCS2)CC1,0.35256039846416937,0.1485501806374116
WAR-XCH-72a-1,x1420,0,N#Cc1ccc(NC(=O)CC2(c3cccc(Cl)c3)CCCCC2)nc1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4212943980497306,0.18326071288339102
DAV-CRI-d1e-2,x0770,0,CCNc1cc(C[NH+]2CCN(C(=O)CCl)CC2)c(C#N)cn1,CC(O)N1CCN(CC2CCCC(Cl)C2)CC1,0.4628081552886588,0.17012775412769796
BEN-DND-362-5,x0072,1,CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)C(N(CCc2ccccc2)C(C)=O)C1,CS(O)(O)NCCC1CCCCC1,0.5437762439748404,0.20007982681814748
SAL-INS-1c7-11,x1392,1,O=C(CCl)N1CC[NH+](Cc2ccc(Br)s2)C(c2ccccc2)C1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.4971756636235766,0.17320723709891417
JOO-PER-74f-1,x0692,1,Cc1cccc(C[NH+]2CCC(C#N)CC2)c1,CC1CCCC(CN2CCN(C(C)O)CC2)C1,0.5816817916674304,0.17072099753825212
DAR-DIA-eac-22,x0104,1,C[NH+](C)Cc1c[nH]c2c(N3CCCCCC3)cc(CF)cc12,CC(O)NCCC1CNC2CCC(F)CC12,0.5562154571969031,0.10210108840154791
MAK-UNK-ace-19,x0991,0,Cc1ccc(OC2CCC([NH+]3CCC(O)CC3)CC2)cc1,CCC(N)N,0.3938698311524947,0.12496030691902664
PET-SGC-598-1,x0434,1,NS(=O)(=O)c1ccc2c(c1)N(CCNC(=O)Nc1cccnc1)CCC2,OC(NC1CCCCC1)NC1CCCNC1,0.39468208787749315,0.1362183520138716
DAV-CRI-d1e-3,x1386,1,N#Cc1cnc(NCO)cc1C[NH+]1CCN(C(=O)CCl)CC1,CC(O)N1CCN(CC2CCSC2)CC1,0.5297923688822974,0.17770719590089026
SAL-INS-1ea-4,x1386,0,O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)C(CCc2ccccc2O)C1,CC(O)N1CCN(CC2CCSC2)CC1,0.5028249015096047,0.20854404048165398
TRI-UNI-974-1,x0434,1,O=C(NCC[NH+]1CCN(c2ccccc2)CC1)NCc1ccccn1,OC(NC1CCCCC1)NC1CCCNC1,0.4487563491086566,0.11082734713434839
JOH-UNI-9dc-9,x1077,1,N#Cc1ccc(N2CCCOCC2)c(Cl)n1,NCC1CCC(N2CCCOCC2)CN1,0.4298900791178394,0.09580239149845306
KIM-UNI-7d1-2,x0305,1,CCNc1ccc(C#N)cc1C[NH+]1CCN(C(C)=O)CC1,CCNC1CCC(CN)CN1,0.4784890780353907,0.10326456320261782
AGN-NEW-cce-1,x0107,0,C=CC(=O)Nc1c(C)cccc1CC(=O)Nc1cccnc1Cl,CC(O)NC1CNCCC1C,0.5163204192237539,0.09815765631650175
WIL-LEE-364-16,x0072,1,CC(=O)S(=O)(=O)CCC(=O)[N-]C(=O)C(=O)c1ccccc1,CS(O)(O)NCCC1CCCCC1,0.48506796465648994,0.1326937789716989
MAK-UNK-902-16,x1382,0,CC(=O)Nc1cnccc1C(c1cccs1)[NH+]1CCN(C(C)=O)CC1,CC(O)NC(C)C1CCCC(Cl)C1,0.5285242112477049,0.1587581452039229
MED-COV-428-28,x0072,1,O=C(CCl)Nc1nc(=O)n(Cc2ccccc2)cc1-c1cccnc1,CS(O)(O)NCCC1CCCCC1,0.4595121024281292,0.13987365883548017
GIA-UNK-595-4,x1418,0,CNC(=O)OC1CCN(S(=O)(=O)c2ccccc2)CC1,CC(O)N1CCN(CC2CCCS2)CC1,0.42073111686304493,0.1557050275509846
DUN-NEW-f8c-23,x0072,1,O=C(CCl)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1,CS(O)(O)NCCC1CCCCC1,0.5230706984096203,0.14262839219899512
MAK-UNK-095-9,x0072,1,C[NH2+]Cc1cc(-c2ccccc2F)n(CC([NH3+])c2ncc(C)c(C=O)n2)c1,CS(O)(O)NCCC1CCCCC1,0.4266627729406153,0.13522554565687595
SAL-INS-1c7-12,x1386,0,O=C(CCl)N1CC[NH+](Cc2ccc(Br)s2)C(c2c[nH]cn2)C1,CC(O)N1CCN(CC2CCSC2)CC1,0.7308447307967385,0.20229863148863814
SUN-DEP-149-1,x0946,0,CC1=CCC(C(C)(C)O)CC1,NS(O)(O)C1CCC(Br)CC1,0.5072291937485873,0.05167678845370678
RUT-UNI-630-13,x0072,0,O=C(Nc1ccc(N(Cc2cc(F)co2)C(=O)Cn2nnc3ccccc32)cc1)c1ccccc1,CS(O)(O)NCCC1CCCCC1,0.33119244694794214,0.13902993022323334
JOR-UNI-2fc-17,x0107,0,O=C(Nc1cccnc1)N(CC[NH+]1CCCCC1)c1cccc(Cl)c1,CC(O)NC1CNCCC1C,0.4655181003180716,0.1316938829474033
BEN-VAN-ed8-4,x0107,0,C=CC(=O)NC(=O)CNc1cc(F)cc(Cc2nc(NCC)ccc2F)c1,CC(O)NC1CNCCC1C,0.397385649104347,0.13962184892227616
CUN-WAB-25b-1,x0107,0,CC(CNC(=O)C(C)Cc1c[nH]c2ccccc12)Cc1ccccc1,CC(O)NC1CNCCC1C,0.5414223496732357,0.11024237506312366
JOR-UNI-61e-31,x0434,1,CCNc1ncc(C#N)cc1N(CC[NH+]1CCCCC1)C(=O)Nc1cccnc1,OC(NC1CCCCC1)NC1CCCNC1,0.48996918336090034,0.15576668092643287
VIT-UNK-6e6-3,x1392,1,Oc1cccc(CC2[NH2+]CC(C(O)CF)c3ccc4c(c32)CC[NH2+]C4)c1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.551715712007065,0.20303960431110327
JOH-MSK-a63-5,x0946,0,CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)[O-])cc12,NS(O)(O)C1CCC(Br)CC1,0.4916078242844126,0.07723470492116359
WIL-NOV-066-1,x1086,1,NS(=O)(=O)c1ccccc1C(=O)NCC1CCCO1,CC1CC(F)CCC1CS(N)(O)O,0.45880583768309113,0.006997136419274737
BEN-VAN-578-9,x0107,1,CCOc1cc(-c2cnccc2C)cn(-c2cc(Cl)cc(C(=O)Nc3ccco3)c2)c1=O,CC(O)NC1CNCCC1C,0.3454708831845535,0.10604227917755267
MAK-UNK-0cb-7,x0749,1,CC1CCC(C(C)C)C(=O)C1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.44002225538598294,0.08262332557098948
BAR-COM-4e0-28,x0434,1,CC(NC(=O)NC(Cc1[nH+]ccn1C)c1ccccc1)c1ncco1,OC(NC1CCCCC1)NC1CCCNC1,0.43354865557564964,0.13622965247340332
JAR-IMP-ed4-14,x0072,1,Cc1cc(N2Cc3ccccc3C(c3ccccc3)C2)ccc1CS(N)(=O)=O,CS(O)(O)NCCC1CCCCC1,0.49964845074604936,0.15857108909891982
SWA-SYN-642-7,x1385,0,N#Cc1ccc(CNC(=O)N2CCN(C(=O)CCl)CC2)cc1,CC(O)N1CCN(CC2CCC(Br)S2)CC1,0.48013654443530535,0.1325070042140001
SWA-SYN-d2e-7,x1385,0,N#Cc1ccc(CNC(=O)N2CCN(C(=O)CCl)CC2)cc1,CC(O)N1CCN(CC2CCC(Br)S2)CC1,0.48013654443530535,0.1325070042140001
JAN-GHE-fd8-9,x0305,1,CC#Cc1ccc(NCC)c(C[NH+]2CCN(C(C)=O)CC2)c1,CCNC1CCC(CN)CN1,0.4365491216338692,0.10019422413261315
JOR-UNI-61e-5,x0434,1,N#Cc1cccc(N(C[NH+]2CCC(O)CC2)C(=O)Nc2cccnc2)c1,OC(NC1CCCCC1)NC1CCCNC1,0.47428505603219623,0.1478212846936765
VIK-SYN-bf9-1,x0072,1,CC(C)N(C)C(=O)N1CCN(C(=O)CCl)CC1,CS(O)(O)NCCC1CCCCC1,0.49299263243022917,0.11194702439443792
JOH-UNI-27a-22,x0991,0,N#CN1CCN(C(F)N2CCCOCC2)CC1,CCC(N)N,0.3855389541088581,0.11768586227496866
MAK-UNK-2c1-4,x1093,1,CC(C)Nc1cccnc1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.34172447348855234,0.07594772074426638
JOH-UNI-522-9,x0072,0,CC1CN(c2cnc(C#N)c(C(=O)Nc3ccccc3)c2)CC[NH+]1C,CS(O)(O)NCCC1CCCCC1,0.3847912860708639,0.10910364135898862
SAN-PRS-3c4-4,x0946,0,CC(=O)OCCc1c[nH]c2ccc(F)cc12,NS(O)(O)C1CCC(Br)CC1,0.4009852985341008,0.07143828620315924
MAK-UNK-274-7,x0072,1,CS(=O)(=O)NCCc1ccccc1CC(N)=[NH2+],CS(O)(O)NCCC1CCCCC1,0.5843504433057802,0.11748330497657802
MAK-UNK-274-11,x0072,1,CS(=O)(=O)NCCc1ccccc1CC(N)=[NH2+],CS(O)(O)NCCC1CCCCC1,0.5843504433057802,0.11748330497657802
NIM-UNI-6ee-2,x0107,0,O=C(CCl)CNc1cncc(CCNC(=O)c2cccc(Cl)c2)c1,CC(O)NC1CNCCC1C,0.37768245791748883,0.09530652963040392
NAU-LAT-ec9-4,x0107,0,O=C1C(=O)N(CCn2nnnc2S(=O)(=O)Cc2ccccc2)c2ccccc21,CC(O)NC1CNCCC1C,0.4878247296316168,0.11883289990169145
LON-WEI-b8d-21,x0395,0,C=CC(=O)N(c1cc(C(C)(C)C)n[nH]1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,CC1NNC(CN2CCCC(F)C2)S1,0.4681771604801233,0.18463617267208018
IND-SYN-6c8-11,x0749,1,CS(=O)(=O)Nc1ccc(Oc2ncccc2C#N)cc1,CC(O)N1CCCC(C2NC3CCCCC3S2)C1,0.35946772163279983,0.11496712724875655
HO -KAN-2ec-1,x0946,0,Cc1ccc2nn(-c3cc(C(=O)c4cc(-n5nc6ccc(C)cc6n5)c(O)cc4O)c(O)cc3O)nc2c1,NS(O)(O)C1CCC(Br)CC1,0.5068738777623676,0.10776833422460552
JOH-UNI-27a-27,x0991,0,N#CN1CC[NH+](Cc2ccc(Br)s2)CC1,CCC(N)N,0.4039491052967761,0.10110364528869994
SID-ELM-1f1-3,x1093,1,C[NH+]1CCN(C(=O)Cc2c(F)[nH]c3ncccc23)CC1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.7146832338262485,0.10058662794691736
JOH-UNI-522-11,x1077,1,CC1CN(c2cnc(C#N)c(C(=O)Nc3ccccc3)c2)CCO1,NCC1CCC(N2CCCOCC2)CN1,0.3661302948037213,0.11308473048119018
WIL-LEE-364-5,x0072,1,CCNC(=O)S(=O)(=O)CCOC1=CCC=CC1=O,CS(O)(O)NCCC1CCCCC1,0.4851047865902863,0.11203496193141382
JOH-UNI-27a-36,x1077,1,N#CN1CCN(C(F)(F)c2ccc(Br)s2)CC1,NCC1CCC(N2CCCOCC2)CN1,0.4663919536745006,0.11473343181121151
BAR-COM-4e0-69,x0434,1,O=C(NCc1cccnc1)Nc1cccc(OCC(F)F)n1,OC(NC1CCCCC1)NC1CCCNC1,0.5255770928605792,0.09522579517675998
FOC-CAS-e3a-2,x0759,1,O=C(CCl)N1CCOC(c2ccc(F)cc2)C1Nc1cnccn1,CC(O)N1CCOC(C2CCC(F)CC2)C1,0.540418878950388,0.17906816835307238
STE-KU -2e0-2,x0708,0,O=C(NCC[NH+]1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,CC(O)NNC(O)C1CC2CCCCC2S1,0.38367110052579817,0.1414676769837981
GIA-UNK-5ec-5,x1418,0,O=C([S-])C1CCN(C(=O)Cc2ccccc2)CC1,CC(O)N1CCN(CC2CCCS2)CC1,0.46998692003350334,0.14025751036678602
BEN-VAN-d2b-3,x1382,0,CNc1cnc(-c2scc(Cl)c2C2CCCC2C(=O)[N-]C(=O)OC)nc1,CC(O)NC(C)C1CCCC(Cl)C1,0.4029035056467834,0.130727524651231
SID-ELM-1f1-11,x1093,1,C[NH+]1CCN(C(=O)Nc2c[nH]c3nccnc23)CC1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.5965197241645751,0.0897571643353076
JAR-KUA-672-3,x0072,1,C[NH+]1CCN(C(=O)CNc2c(S(N)(=O)=O)ccc3ccccc23)CC1,CS(O)(O)NCCC1CCCCC1,0.4539811500862812,0.13938019320601583
AGN-NEW-c7b-3,x1093,0,Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,CN1CCN(C(O)CC2CNC3NCCCC23)CC1,0.4950246377544529,0.089861687784926
MAK-UNK-194-5,x0678,1,CSC1CN=C(CC=O)C1[NH2+]CCc1ccccc1,OC(CC1CCCCC1)NC1CCCNC1,0.4645635978276347,0.10327356074404814
AGN-NEW-cce-2,x0434,1,C=CC(=O)Nc1c(Cl)cccc1CC(=O)Nc1cccnc1C,OC(NC1CCCCC1)NC1CCCNC1,0.5125835651292117,0.0944625114450236
ANT-OPE-47f-4,x0946,0,C[NH+](C)CCc1c[nH]c2ccc(S(N)(=O)=O)cc12,NS(O)(O)C1CCC(Br)CC1,0.4731132603325063,0.10833831473413488
JAS-UND-c13-2,x0107,1,NC(=O)c1nc(Br)c[nH]c1=O,CC(O)NC1CNCCC1C,0.3546666519575214,0.039733868408730305
SEA-TRI-388-1,x1392,1,O=C(CCl)N1Cc2c(OCC[NH+]3CCOCC3)cccc2C(c2cocc2Cl)C1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.5640215893566366,0.2075058602914842
DR.-CSI-47e-12,x1412,0,CC(C)(C)C(=O)N1CCC(Cc2ccccc2)CC1,CC(O)N1CCN(C(O)C2CCCS2)CC1,0.4682474453279309,0.12860593732117728
CAS-DEP-751-6,x0946,0,Cc1ncccc1NC(=O)Nc1ccc(F)cc1,NS(O)(O)C1CCC(Br)CC1,0.366130556525219,0.062129912587185275
SER-UNI-985-3,x0946,0,Cc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1NC(=O)CCn1c(=O)n(C)c2ccccc21,NS(O)(O)C1CCC(Br)CC1,0.46172772846314114,0.13240337816151462
DAR-DIA-fb2-4,x0104,1,CCNc1ncc(C#N)cc1C[NH+]1CCN(C(=O)CCl)CC1,CC(O)NCCC1CNC2CCC(F)CC12,0.42058731649984205,0.11004157906106324
BAR-COM-4e0-40,x0107,0,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,CC(O)NC1CNCCC1C,0.48578508634323475,0.09504268042437167
BAR-COM-4e0-41,x0107,0,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,CC(O)NC1CNCCC1C,0.48578508634323475,0.09504268042437167
MED-UNK-289-10,x0387,0,NC(=O)C1CC(O)CC1c1csc(-c2cccc3cc[nH]c23)c1,OC1CCN(CC2CCSC2)CC1,0.4808603457838877,0.13469014271237556
MAK-UNK-f24-24,x0107,1,CC(=O)Nc1cnccc1CCCn1cc(C2CCCCC2)nn1,CC(O)NC1CNCCC1C,0.5627900500221806,0.09837987491626882
SEL-UNI-c5c-2,x0991,0,CC(=O)N(C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)c(C)c2)CC1)C1C=NCC=C1C,CCC(N)N,0.46642473065806245,0.1518046491893649
BEN-VAN-d2b-14,x0874,1,C=CC(=O)NC(=O)C1CCCC1c1csc(Cl)c1Nc1cc(NCC)ncc1C#N,NC(O)C1CCCC1C1CCSC1,0.4338403845339934,0.1225802801308471
DAV-CRI-020-1,x1418,1,O=C(CCl)N1CC[NH+](Cc2cccs2)CC1C1CCCNC1Cl,CC(O)N1CCN(CC2CCCS2)CC1,0.5610788474649515,0.2191551891873733
DAV-CRI-1c7-7,x0874,0,O=C(Nc1ccncc1)C1C(c2ccccc2)c2ccccc2CN1C(=O)CCl,NC(O)C1CCCC1C1CCSC1,0.5267112815834457,0.14750379099615796
GIA-UNK-5ec-2,x0830,0,O=C([S-])C1CCN(C(=O)C2CCCCC2)CC1,CC(O)N1CCN(CC2CCCC3CCCCC32)CC1,0.5496055493438476,0.15024065596934014
DAN-LON-a5f-9,x1386,0,O=C(CCl)N1CC[NH+](Cc2cccc(Cl)c2)C(c2cccs2)C1,CC(O)N1CCN(CC2CCSC2)CC1,0.6474797649645628,0.1965882158217088
BEN-DND-031-5,x0434,1,CC(=O)C=CC[NH+]1CCC(C(=O)Nc2ccccc2)CC1,OC(NC1CCCCC1)NC1CCCNC1,0.4771864332138233,0.1011192500778689
DUN-NEW-f8c-14,x0072,1,CS(=O)(=O)NCCN1CCCc2ccc(S(N)(=O)=O)cc21,CS(O)(O)NCCC1CCCCC1,0.4515751910095097,0.1510773835437974
SEA-TRI-f62-1,x0434,1,Cc1nnc(N(C(=O)Nc2cncnc2)c2cccc(Cl)c2)s1,OC(NC1CCCCC1)NC1CCCNC1,0.44637592972287127,0.12621328275752097
JAN-GHE-fd8-10,x0305,1,CCNc1ccc(F)cc1C[NH+]1CCN(C(C)=O)CC1,CCNC1CCC(CN)CN1,0.46692793229378654,0.0942316243212203
SEA-TRI-825-1,x0967,1,O=C(CCl)N1CC[NH+](Cc2ccc(Cl)s2)CC1Cc1ccc(O)cc1,CC(O)NC(CC1CCC(O)CC1)C(O)NCCCBr,0.4584677051304847,0.07734001091589061
AGN-NEW-891-1,x0434,1,COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1,OC(NC1CCCCC1)NC1CCCNC1,0.4957602414440036,0.08158803999065142
MAK-UNK-30a-4,x0107,0,N#Cc1ccc(NCc2ccncc2NC(=O)Nc2ccccc2)nc1,CC(O)NC1CNCCC1C,0.388333932452816,0.15166944153957132
JAR-IMP-ed4-16,x0072,1,c1ccc(C2CN(c3ccc(Oc4ncccn4)cc3)Cc3ccccc32)cc1,CS(O)(O)NCCC1CCCCC1,0.41413161443964197,0.13504424058157316
NIR-THE-ed2-2,x0107,1,CCNc1ncc(C#N)c2ccc(N(C(=O)CCl)c3cccc(C(=O)N4CCSCC4)c3)cc12,CC(O)NC1CNCCC1C,0.43478994822841055,0.1559912897216349
DAR-DIA-eac-18,x0946,0,CCc1cc(OC2CCCCCC2)c2[nH]cc(C[NH+](C)C)c2c1,NS(O)(O)C1CCC(Br)CC1,0.417133178092951,0.0692263673413271
TAM-UNI-d1c-17,x1420,0,CNC(=O)c1ccc(C#N)cc1C[NH+]1CCN(C(=O)CCl)CC1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.5032768187774731,0.1761935886078469
MED-UNK-7e7-4,x0946,1,CNC(=O)c1cc(S(N)(=O)=O)cc(C(=O)NC2CC2F)c1Br,NS(O)(O)C1CCC(Br)CC1,0.4236880202194162,0.08298916886492741
SAG-UNI-75a-3,x0395,0,CC(=O)NC(=O)C(CC1CC=NC1=O)[NH2+]CC1CC(C(N)=O)C(C2CCSC2)C1,CC1NNC(CN2CCCC(F)C2)S1,0.442724882326055,0.15555330573131687
BAR-COM-4e0-9,x0434,1,Cc1noc(C)c1COc1ccccc1C(=O)NC(C)c1nnc2ncccn12,OC(NC1CCCCC1)NC1CCCNC1,0.45804881765198974,0.1352276474843759
BAR-COM-4e0-17,x0434,1,CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccncn2)C1,OC(NC1CCCCC1)NC1CCCNC1,0.5340080387318986,0.11366791064510366
BET-COM-8a5-2,x0072,1,C=C(C)C(CC=C(C)C)COC(C)=O,CS(O)(O)NCCC1CCCCC1,0.4494557466253801,0.1145409659551443
DR.-CSI-47e-9,x0107,1,O=C(Nc1ccc(F)c(Cl)c1)N1CCC(Cc2ccccc2)CC1,CC(O)NC1CNCCC1C,0.4522949108814389,0.13242615740309482
LIZ-THE-8e8-1,x0874,1,NC(=O)C1CCC(C[NH+](Cc2ccoc2)C2CC2)C1,NC(O)C1CCCC1C1CCSC1,0.47783361482110354,0.1169133072671647
JOR-UNI-61e-26,x0107,0,N#Cc1cccc(N(CCN2CC[NH2+]CC2)C(=O)Nc2cccnc2)c1,CC(O)NC1CNCCC1C,0.4883046552252948,0.15765619215584295
LON-WEI-b8d-18,x0072,1,C=CC(=O)N(c1ccc(C(C)C)nc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,CS(O)(O)NCCC1CCCCC1,0.39391535507999953,0.18207522159647277
SEL-UNI-cd3-1,x0831,0,Cc1ccc(C(=O)N2CCN(C(=O)CCl)C(CC(N)=[NH2+])C2)cc1,CC1CCCCC1CN1CCCN(C(C)O)CC1,0.4533761048027446,0.1678324118238328
SWA-SYN-d2e-5,x1386,0,CNC(=O)NS(=O)(=O)N1CCN(C(=O)CCl)CC1,CC(O)N1CCN(CC2CCSC2)CC1,0.39093409742842516,0.1474664997130886
SWA-SYN-642-5,x1386,0,CNC(=O)NS(=O)(=O)N1CCN(C(=O)CCl)CC1,CC(O)N1CCN(CC2CCSC2)CC1,0.39093409742842516,0.1474664997130886
DR.-CSI-47e-4,x0107,1,O=C(OCc1ccccc1)N1CCC(Cc2ccccc2)CC1,CC(O)NC1CNCCC1C,0.4868860728801956,0.12517245770095684
JAG-SYN-9c2-1,x0708,1,C=CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,CC(O)NNC(O)C1CC2CCCCC2S1,0.4075006287810604,0.15938246301157216
ISA-SCH-8e9-4,x0107,0,NC(Nc1csc(Cl)c1)=[NH+]c1cccnc1,CC(O)NC1CNCCC1C,0.40390336785715164,0.08206468487179831
SEA-TRI-fac-1,x1392,1,O=C(CCl)N1Cc2c(OCC[NH+]3CCOCC3)cccc2C(c2cccc(Cl)c2)C1,CC(O)N1CC2CCCCC2C(C2CCCCC2)C1,0.6935767322657029,0.22184336036255622
JAR-KUA-672-11,x0072,1,Cc1ccc2cc(C[NH2+]CC(=O)N3CC[NH+](C)CC3)[nH]c2c1,CS(O)(O)NCCC1CCCCC1,0.46918682883688345,0.1419576688345806
SWA-SYN-d2e-2,x0072,0,O=C(CCl)N1CCN(S(=O)(=O)Nc2ccccc2O)CC1,CS(O)(O)NCCC1CCCCC1,0.45537232904153163,0.14155338797385206
SWA-SYN-642-2,x0072,0,O=C(CCl)N1CCN(S(=O)(=O)Nc2ccccc2O)CC1,CS(O)(O)NCCC1CCCCC1,0.45537232904153163,0.14155338797385206
KEI-UNI-85a-7,x0830,0,CC(=O)N1CC[NH+](Cc2ccc3nc(C(N)=O)ccc3c2C)CC(c2cccnc2)C1,CC(O)N1CCN(CC2CCCC3CCCCC32)CC1,0.4466480094615317,0.1657701615727238
JAR-KUA-672-13,x0072,1,CCc1ccc(CN2CC[NH+](CCc3ccns3)CC2)cc1,CS(O)(O)NCCC1CCCCC1,0.38656448216388495,0.1421939560279807
SAL-INS-1c7-9,x0991,0,Cc1ccc(N(C(=O)CCl)C2C=CS(=O)(=O)C2)c(Cc2c[nH]cn2)c1,CCC(N)N,0.489473710399035,0.14394685618930272
DOU-UNK-b53-9,x0991,0,CC(=O)N1CC[NH+](C(O)c2cccs2)CC1c1cccc(N2CCCC2=O)c1,CCC(N)N,0.4378579618686888,0.16640446212160853
PAU-WEI-c6d-1,x0072,1,O=C(CCl)N1CCC(C(=O)N2CCCCC2)C(CCc2ccccc2)C1,CS(O)(O)NCCC1CCCCC1,0.5149631166382045,0.14955740297578607
ISA-SCH-8e9-3,x0434,1,CC(=O)N1CC[NH+](CNC(=[NH2+])Nc2csc(Cl)c2)CC1,OC(NC1CCCCC1)NC1CCCNC1,0.5012659017064508,0.09590015366603062
BAR-COM-4e0-62,x0107,0,CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,CC(O)NC1CNCCC1C,0.5408537829282428,0.09905222685076437
JAN-GHE-641-10,x1386,0,C=CC(=O)N1CC([NH2+]Cc2cccc3c(CC(N)=O)c[nH]c23)C1,CC(O)N1CCN(CC2CCSC2)CC1,0.5280137722056396,0.15497315104632398
